¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
°^¼d°Ï,¤g¦a,¥Ð¼d¬v¬qµÜµÜ¤p¬q31~60¦a¸¹,3253.5,¦í,,,1050513,¤g¦a33«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,16383420,5036,,0.0,0,¥»¥ó«Y¨Ì¤g¦aªk²Ä34±ø¤§1¿ì²z,RPQNMLMKPHLFFFF38CA
°^¼d°Ï,¤g¦a,¥Ð¼d¬v¬qµÜµÜ¤p¬q31~60¦a¸¹,174.67,¨ä¥L,,,1050513,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,69873,400,,0.0,0,¥»¥ó«Y¨Ì¤g¦aªk²Ä34±ø¤§1¿ì²z¡C¥»¥ó¶R¤è»P³¡¤À½æ¤è¬OÄÝ©ó¤G¿Ëµ¥¶¡¿ËÄÝ¥æ©ö,RPRNMLMKPHLFFFF48CA
°^¼d°Ï,¤g¦a,¥Ð¼d¬v¬qµÜµÜ¤p¬q31~60¦a¸¹,315.5,¦í,,,1050513,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1072712,3400,,0.0,0,¥»¥ó«Y¨Ì¤g¦aªk²Ä34±ø¤§1¿ì²z¡C¥»¥ó³¡¤À¶R¤è»P³¡¤À½æ¤è¬OÄÝ©ó¤G¿Ëµ¥¶¡¿ËÄÝ¥æ©ö,RPSNMLMKPHLFFFF58CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï¤¤¥¿ªF¸ô¤G¬q25«Ñ1~30¸¹,13.51,¦í,,,1050521,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤C¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0951121,47.83,1,1,1,¦³,¦³,4100000,85720,,0.0,0,,RPXPMLNKPHLFFEF66CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï¤ô·½µó¤G¬q74«Ñ1~30¸¹,6.27,¦í,,,1050531,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830628,30.660000000000004,1,1,1,¦³,µL,1550000,50554,,0.0,0,,RPTRMLSKPHLFFEF96CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï¾Ç©²¸ô128«Ñ1~30¸¹,5.82,¦í,,,1050528,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0800314,34.11,1,1,1,¦³,µL,1850000,54236,,0.0,0,,RPSOMLTKPHLFFEF66CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï¾Ç©²¸ô136«Ñ31~60¸¹,6.9,¦í,,,1050612,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h,¤Q¥|¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0961002,32.629999999999995,0,0,0,µL,¦³,2730000,83665,,0.0,0,¶§¥x¥~±À¡C,RPPNMLRJPHLFFEF58CA
¤TªÛ°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤TªÛ°Ï¤¤¥¿¸ô¤@¬q84«Ñ2§Ë1~30¸¹,83.65,¦í,,,1050613,¤g¦a1«Øª«1¨®¦ì1,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870109,236.76000000000002,5,2,3,¦³,¦³,6400000,27032,©Y¹D¥­­±,0.0,0,,RPVOMLRJPHLFFEF66CA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°Ï±d¹çµó751«Ñ1~30¸¹,11.55,¨ä¥L,,,1050624,¤g¦a2«Øª«1¨®¦ì0,¤Q¤­¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850718,106.54,1,2,2,¦³,¦³,8200000,76966,,0.0,0,,RPOOMLSKPHLFFDF68CA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°ÏºÖ¦wµó37«Ñ1~30¸¹,34.67,¦í,,,1050630,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤T¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¥[±j¿j³y,0630503,72.42,2,1,1,¦³,µL,5450000,75255,,0.0,0,,RPOOMLKLPHLFFDF97CA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°Ï«Ø¦¨¸ô61~90¸¹,7.05,°Ó,,,1050623,¤g¦a2«Øª«1¨®¦ì0,¤E¼h,¤Q¤K¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0871128,79.55000000000001,2,1,1,¦³,¦³,8050000,101194,,0.0,0,,RPWPMLNKPHLFFDF09CA
¦Á¤î°Ï,¤g¦a,ºÖ¼w¬q1231~1260¦a¸¹,6.43,¦í,,,1050627,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1060400,164914,,0.0,0,¬F©²¾÷Ãö¤uµ{¥Î¦a¤@¨Ö¨óÄ³»ùÁÊ,RPTNMLOKPHLFFDF68CA
¦Á¤î°Ï,¤g¦a,ºÖ¼w¬q1231~1260¦a¸¹,6.43,¦í,,,1050627,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1060400,164914,,0.0,0,¬F©²¾÷Ãö¤uµ{¥Î¦a¤@¨Ö¨óÄ³»ùÁÊ,RPUNMLOKPHLFFDF78CA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°Ï­XÐ¤¸ô198«Ñ1~30¸¹,23.32,¦í,,,1050618,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0730430,79.82,0,0,0,µL,µL,5880000,73666,,0.0,0,,RPQOMLPKPHLFFDF58CA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°Ï©¾§µªF¸ô481~510¸¹,17.08,¦í,,,1050601,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880414,95.53,3,2,2,¦³,¦³,8400000,87930,,0.0,0,,RPUOMLOKPHLFFDF88CA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°Ï³s¿³µó31~60¸¹,13.78,°Ó,,,1050608,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,¤G¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850809,183.22,4,2,2,¦³,µL,18000000,98243,,0.0,0,,RPXPMLLJQHLFFDF98CA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T®l°Ï¥Ã¦wµó186«Ñ1~30¸¹,33.4,¦í,,,1050525,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¤G¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¥[±j¿j³y,0661207,61.9,3,2,1,¦³,µL,4400000,71082,,0.0,0,§t¼W«Ø³¡¤À,RPVOMLLKPHLFFIF56CA
¤T®l°Ï,¤g¦a,¥Ã¦w¬q1141~1170¦a¸¹,67.79,¨ä¥L,,,1050623,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1245703,18376,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPRNMLLKPHLFFIF68CA
¤T®l°Ï,¤g¦a,¥Ã¦w¬q1141~1170¦a¸¹,67.79,¨ä¥L,,,1050623,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1245703,18376,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPSNMLLKPHLFFIF78CA
¤T®l°Ï,¤g¦a,¥Ã¦w¬q1141~1170¦a¸¹,67.79,¨ä¥L,,,1050623,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1245703,18376,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPTNMLLKPHLFFIF88CA
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¾ðªL°Ï¾ÇªL¸ô121~150¸¹,39.71,¦í,,,1050614,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1020723,159.02,3,2,2,¦³,¦³,15100000,94957,©Y¹D¥­­±,15.97,0,¶§¥x¥~±À §t³Ã­Ñ³]³Æ,RPUOMLRJPHLFFIF96CA
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¾ðªL°Ï¾Ç¶Ô¸ô661~690¸¹,22.81,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0970303,168.32999999999998,3,2,2,¦³,¦³,10650000,63269,©Y¹D¥­­±,33.2,0,§t³Ã­Ñ³]³Æ,RPVOMLRJPHLFFIF07CA
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¾ðªL°Ï¤é·sµó148«Ñ1~30¸¹,19.2,¦í,,,1050615,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0670404,24.72,4,2,1,¦³,µL,1400000,56634,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPQPMLRJPHLFFIF66CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¥Ã©M°ÏÀôªeªF¸ô¥|¬q1~30¸¹,22.24,¦í,,,1050429,¤g¦a2«Øª«1¨®¦ì2,¤G¤Q¤K¼h¡A¤G¤Q¤E¼h,¤G¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0891219,335.02,4,2,3,¦³,¦³,50000000,149245,©Y¹D¥­­±,60.72,0,¤G¿Ëµ¥¶¡¤§¥æ©ö¡C,RPPOMLLKQHLFFHF58CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°ÏºÖ©M¸ô181~210¸¹,13.44,°Ó,,,1050429,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0710504,117.89,3,2,2,¦³,¦³,13190000,111884,,0.0,0,¤G¿Ëµ¥¶¡¤§¥æ©ö¡C,RPWQMLPJQHLFFHF17CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤¤©M°Ï¤¤­ì¤Gµó61~90¸¹,40.75,¦í,,,1050607,¤g¦a1«Øª«1¨®¦ì2,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1041020,262.34000000000003,3,2,2,¦³,¦³,30880000,145149,©Y¹D¥­­±,77.84,4100000,,RPXOMLLJQHLFFHF66CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï¦w¼Ö¸ô100«Ñ1~30¸¹,36.96,¦í,,,1050530,¤g¦a4«Øª«1¨®¦ì0,¤T¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0630222,103.22,3,2,2,¦³,µL,10400000,100756,,0.0,0,,RPQPMLLJQHLFFHF68CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤¤©M°Ï¤¤­ì¤Gµó151~180¸¹,44.38,¦í,,,1050603,¤g¦a1«Øª«1¨®¦ì2,¤»¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1041001,282.32,4,2,2,¦³,¦³,33450000,132777,©Y¹D¥­­±,58.26,3700000,,RPQOMLTLPHLFFHF86CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤¤©M°Ï¤¤­ì¤Gµó151~180¸¹,34.46,¦í,,,1050603,¤g¦a1«Øª«1¨®¦ì2,¤E¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1041001,226.45,3,2,2,¦³,¦³,24450000,124562,©Y¹D¥­­±,58.26,3500000,¥»©Ð«Î¶R½æ§t¸ËæC´Ú100¸U¤¸¾ã¡C,RPROMLTLPHLFFHF96CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤¤©M°Ï¤¤­ì¤Gµó151~180¸¹,34.46,¦í,,,1050603,¤g¦a1«Øª«1¨®¦ì2,¤Q¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1041001,226.45,3,2,2,¦³,¦³,24900000,127237,©Y¹D¥­­±,58.26,3500000,¥»©Ð«Î¶R½æ§t¸ËæC´Ú140¸U¤¸¾ã¡C,RPSOMLTLPHLFFHF07CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï«O°·¸ô106«Ñ4§Ë1~30¸¹,28.85,¦í,,,1050521,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0620503,85.02,3,2,1,¦³,µL,12060000,141849,,0.0,0,,RPVOMLLLPHLFFHF56CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï­û¤s¸ô102«Ñ1~30¸¹,34.04,¦í,,,1050509,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0740216,111.33,3,2,2,¦³,µL,17600000,158089,,0.0,0,,RPPQMLSKPHLFFHF76CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï­û¤s¸ô121~150¸¹,17.22,¨ä¥L,,,1050603,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0671120,83.96,4,0,4,¦³,µL,7500000,89328,,0.0,0,,RPSQMLTKPHLFFHF17CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï©y¦w¸ô26«Ñ1~30¸¹,29.65,¦í,,,1050616,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,,60.7,6,2,2,¦³,µL,7250000,119440,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPWNMLTKPHLFFHF27CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï¥Ã§Q¸ô72«Ñ1~30¸¹,11.27,¦í,,,1050601,¤g¦a3«Øª«2¨®¦ì0,¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960207,83.37,2,2,1,¦³,¦³,13500000,161929,,0.0,0,,RPRNMLNKPHLFFHF78CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï´º¦w¸ô61~90¸¹,9.73,¦í,,,1050609,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0970109,67.61,2,2,1,¦³,¦³,11388000,168437,,0.0,0,,RPRNMLOKPHLFFHF88CA
¤¤©M°Ï,¤g¦a,µØºÖ¬q541~570¦a¸¹,16.39,¨ä¥L,,,1050622,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1720950,105000,,0.0,0,,RPVQMLQJPHLFFHF07CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï¤¯·R¸ô202«Ñ1~30¸¹,13.65,¦í,,,1050604,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0990318,100.68,2,2,1,¦³,¦³,14300000,142034,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPXQMLQJPHLFFHF27CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï«O¥­¸ô268«Ñ1~30¸¹,17.84,¦í,,,1050605,¤g¦a1«Øª«1¨®¦ì0,¤­¼h¡A¶§¥x,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0671106,62.8,3,1,2,¦³,µL,7300000,116242,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPPRMLQJPHLFFHF56CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï¤¤¤s¸ô¤G¬q361~390¸¹,21.7,¤u,,,1050528,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤Q¼h,¼t¿ì,¤u·~¥Î,¿ûµ¬²V¾®¤g³y,0841129,176.95999999999998,0,0,0,µL,¦³,13800000,77984,,0.0,0,,RPRNMLRJPHLFFHF09CA
¤¤©M°Ï,¨®¦ì,·s¥_¥«¤¤©M°Ï³s«°¸ô211~240¸¹,3.49,¨ä¥L,,,1050624,¤g¦a0«Øª«0¨®¦ì1,¦a¤U¤@¼h,¤»¼h,¨ä¥L,°±¨®ªÅ¶¡,¿ûµ¬²V¾®¤g³y,0941117,44.72,0,0,0,¦³,¦³,1900000,,©Y¹D¥­­±,38.2,1900000,,RPOQMLQJPHLFFHF98CA
¤¤©M°Ï,¨®¦ì,·s¥_¥«¤¤©M°Ï³s«°¸ô211~240¸¹,3.49,¨ä¥L,,,1050624,¤g¦a0«Øª«0¨®¦ì1,¦a¤U¤@¼h,¤»¼h,¨ä¥L,°±¨®ªÅ¶¡,¿ûµ¬²V¾®¤g³y,0941117,44.72,0,0,0,¦³,¦³,1900000,,©Y¹D¥­­±,38.2,1900000,,RPPQMLQJPHLFFHF09CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï¦Û¥ß¸ô99«Ñ36§Ë1~30¸¹,25.08,¦í,,,1050511,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820925,108.21,3,2,2,¦³,¦³,15380000,142131,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPQQMLRJPHLFFHF66CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°ÏªL´Ë¸ô121~150¸¹,6.46,¦í,,,1050610,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤K¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820524,40.82,1,1,1,¦³,¦³,5200000,127389,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPRQMLRJPHLFFHF76CA
¤¤©M°Ï,¤g¦a,¥Á§Q¬q571~600¦a¸¹,46.43,¦í,,,1050627,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7162746,154270,,0.0,0,,RPWOMLRJPHLFFHF07CA
Äª¬w°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«Äª¬w°Ïªø¦wµó375«Ñ1~30¸¹,33.0,¦í,,,1050601,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830715,119.98,6,0,6,¦³,µL,10500000,87515,,0.0,0,,RPXOMLSJQHLFFGF27CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤¤©M°Ï¤¤¿³µó181~210¸¹,5.7,¦í,,,1050613,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤T¼h,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1000510,56.94,1,1,1,¦³,¦³,8360000,146821,¨ä¥L,13.27,0,,RPTPMLMKPHLFFHF09CA
¤¤©M°Ï,¨®¦ì,·s¥_¥«¤¤©M°Ï¨q®Ô¸ô¤T¬q10«Ñ14§Ë1~30¸¹,4.15,¦í,,,1050519,¤g¦a0«Øª«0¨®¦ì1,¦a¤U¤@¼h,¤Q¤G¼h,¨ä¥L,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0820305,38.41,0,0,0,¦³,¦³,1700000,,©Y¹D¥­­±,38.41,1700000,,RPSNMLMKPHLFFHF78CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤¤©M°Ï¤¤­ìµó1~30¸¹,82.92,¦í,,,1050608,¤g¦a1«Øª«1¨®¦ì2,¤Q¤G¼h,¤G¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1031205,441.03999999999996,0,0,0,µL,¦³,88880000,222140,©Y¹D¥­­±,62.54,4800000,,RPOOMLMKPHLFFHF48CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï¤¤¤s¸ô¤T¬q136«Ñ61~90¸¹,11.56,¤u,,,1050423,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0970930,89.63,2,2,1,¦³,¦³,10360000,115586,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPPPMLLKPHLFFHF58CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T­«°Ï¥ú´_¸ô¤@¬q31~60¸¹,20.41,¦í,,,1050519,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤T¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿û°©¿ûµ¬²V¾®¤g³y,1040304,218.44,3,2,2,¦³,¦³,27100000,135877,©Y¹D¥­­±,34.45,2100000,,RPQNMLOKPHLFFGF68CA
Äª¬w°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«Äª¬w°Ï¤T¥Á¸ô61~90¸¹,28.65,¦í,,,1050606,¤g¦a1«Øª«1¨®¦ì2,¤Q¤K¼h,¤G¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0951103,344.95,4,2,2,¦³,¦³,44168000,128042,©Y¹D¥­­±,63.72,0,,RPPOMLTKPHLFFGF56CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï¶Q¶§µó1~30¸¹,6.92,¦í,,,1050527,¤g¦a4«Øª«1¨®¦ì0,¤Q¼h,¤G¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850802,90.57,2,2,2,¦³,¦³,11900000,131390,,0.0,0,¼W«Ø©Î¥e¥Î½d³ò:¶§¥x¥~±À,RPUPMLTKPHLFFGF17CA
