¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï©M¥­¤@¸ô181~210¸¹,64.24,°Ó,,,1050510,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0790321,685.12,0,0,0,¦³,¦³,14180000,20697,,0.0,0,,RPSNMLQJPHLFFBE38CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¤­ºÖ¤@¸ô31~60¸¹,18.19,¦í,,,1050616,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820208,133.11,3,2,2,¦³,¦³,6450000,48456,,0.0,0,,RPSOMLQJPHLFFBE48CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï¬ü³N¥_¤T¸ô181~210¸¹,7.53,¦í,,,1050623,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1041007,78.14,0,0,0,µL,¦³,7000000,89583,,0.0,0,,RPRNMLLLPHLFFAE87CA
«eª÷°Ï,¨®¦ì,°ª¶¯¥««eª÷°Ï¤¤µØ¤T¸ô91~120¸¹,0.04,°Ó,,,1050628,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,15.95,0,0,0,¦³,¦³,1400000,,©Y¹D¥­­±,15.95,0,,RPRRMLTKPHLFFAE98CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°ÏµØ®õ¸ô271~300¸¹,27.37,¦í,,,1050606,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050108,168.49,3,2,2,¦³,¦³,12500000,74188,©Y¹D¥­­±,25.12,0,,RPTNMLSLPHLFFAE78CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°ÏµØ®õ¸ô271~300¸¹,27.37,¦í,,,1050606,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050108,168.49,3,2,2,¦³,¦³,11700000,69440,©Y¹D¥­­±,25.12,0,,RPOOMLSLPHLFFAE38CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°ÏµØ®õ¸ô271~300¸¹,32.53,¦í,,,1050606,¤g¦a1«Øª«1¨®¦ì2,¤Q¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050108,200.26999999999998,3,2,2,¦³,¦³,13650000,68158,©Y¹D¥­­±,50.24,0,,RPSOMLSLPHLFFAE78CA
ÆQÑL°Ï,«Øª«,°ª¶¯¥«ÆQÑL°Ï©²¥_¸ô31~60¸¹,0.0,,,,1050629,¤g¦a0«Øª«1¨®¦ì0,¤Q¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0700114,27.2,0,0,1,µL,µL,110000,4044,,0.0,0,,RPTOMLOKPHLFFAE38CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¤å©¾¸ô61~90¸¹,10.06,°Ó,,,1050627,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030925,130.01999999999998,2,1,1,¦³,¦³,11020000,89438,©Y¹D¥­­±,28.05,1900000,,RPSPMLNKPHLFFAE28CA
¹ª¤s°Ï,¤g¦a,¹ª¤¤¬q¤­¤p¬q121~150¦a¸¹,105.54,¦í,,,1050516,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10500000,99488,,0.0,0,,RPPNMLLKPHLFFAE57CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¤j¶¶¤@¸ô617«Ñ1~30¸¹,19.42,¦í,,,1050531,¤g¦a1«Øª«1¨®¦ì2,¤@¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0901224,149.55,3,2,2,¦³,¦³,9000000,60181,©Y¹D¥­­±,0.0,0,,RPPOMLQJPHLFFAE08CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°ÏªeÃäµó91~120¸¹,22.37,¦í,,,1050524,¤g¦a4«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0701228,92.2,3,2,1,¦³,µL,2600000,28200,,0.0,0,,RPWOMLNKPHLFFAE58CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°ÏÀs¤ô¤G¸ô91~120¸¹,19.66,¦í,,,1050608,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040513,218.95,3,2,2,¦³,¦³,17200000,78557,©Y¹D¥­­±,19.9,0,,RPVOMLPKPHLFFAE68CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï¥Ã¼wµó165«Ñ1~30¸¹,69.0,¦í,,,1050520,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,,¥[±j¿j³y,0670831,85.96,3,1,2,¦³,µL,6500000,75617,,0.0,0,,RPWQMLPKPHLFFAE98CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°ÏµØ¹ç¸ô121~150¸¹,28.8,¦í,,,1050606,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0680314,91.62,3,2,2,¦³,µL,3300000,36018,,0.0,0,,RPPNMLRKPHLFFAE18CA
ÆQÑL°Ï,«Øª«,°ª¶¯¥«ÆQÑL°Ï¥_¤æµó1~30¸¹,0.0,,,,1050606,¤g¦a0«Øª«2¨®¦ì0,¤K¼h,¤Q¤»¼h,®M©Ð(1©Ð1ÆU1½Ã),,¿ûµ¬²V¾®¤g³y,0750217,75.58,1,1,1,¦³,¦³,760000,10056,,0.0,0,¤G¤á¥´³q¬°¤@©Ð¤@ÆU¤@½Ã®æ§½¡C,RPPNMLSKPHLFFAE28CA
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥««eª÷°Ï¤¤µØ¤T¸ô91~120¸¹,9.79,°Ó,,,1050613,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤T¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1041102,237.71,4,2,2,¦³,¦³,21000000,88343,©Y¹D¥­­±,15.95,0,,RPTNMLSKPHLFFAE68CA
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥««eª÷°Ï¤¤µØ¤T¸ô91~120¸¹,7.07,°Ó,,,1050417,¤g¦a3«Øª«1¨®¦ì1,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040703,103.31,2,2,1,¦³,¦³,8680000,84019,¤É­°¾÷±ñ,0.0,0,¤º§t¸ËæC       ºÞ²z²ÕÂ´¥Ø«e©|¥¼¦¨¥ß¦ý±N¨Ó·|¦¨¥ß,RPWPMLTKPHLFFAE66CA
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥««eª÷°Ï¤¤µØ¤T¸ô91~120¸¹,8.65,°Ó,,,1050408,¤g¦a3«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040703,126.23,3,2,1,¦³,¦³,10570000,83736,¤É­°¥­­±,0.0,0,¤º§t¸ËæC         ºÞ²z²ÕÂ´¥Ø«e©|¥¼¦¨¥ß¦ý±N¨Ó·|¦¨¥ß,RPXPMLTKPHLFFAE76CA
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eª÷°ÏªZ±jµó61~90¸¹,59.0,¦í,,,1050607,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,,¥[±j¿j³y,0540317,97.48,3,3,2,¦³,µL,7050000,72323,,0.0,0,»P¥L¤H¦@¦Pµn°O,RPQPMLNKPHLFFAE08CA
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥««eª÷°Ï¹©²±µó91~120¸¹,36.21,°Ó,,,1050514,¤g¦a2«Øª«1¨®¦ì1,¤Q¤@¼h¡A¤Q¤G¼h,¤Q¤G¼h,¨ä¥L,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960321,222.92000000000002,4,2,3,¦³,¦³,15000000,67289,©Y¹D¥­­±,35.17,0,,RPSOMLPKPHLFFAE38CA
¹ª¤s°Ï,¨®¦ì,°ª¶¯¥«¹ª¤s°Ï121~150¸¹,0.76,°Ó,,,1050614,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,13.17,0,0,0,¦³,¦³,1100000,,©Y¹D¥­­±,0.0,1100000,³æ¿W¨®¦ì¥æ©ö¡C,RPQNMLSLPHLFFAE48CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°ÏµØÂ×µó56«Ñ1~30¸¹,29.6,¦í,,,1050531,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0680620,74.06,3,2,1,¦³,µL,3180000,42938,,0.0,0,,RPWNMLLLPHLFFAE38CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³N«n¤T¸ô301~330¸¹,19.85,¦í,,,1050615,¤g¦a1«Øª«1¨®¦ì1,¤G¤Q¼h,¤G¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050120,238.41,3,2,2,¦³,¦³,18300000,76759,©Y¹D¥­­±,18.77,0,,RPOOMLLLPHLFFAE67CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³N«n¤T¸ô301~330¸¹,19.85,¦í,,,1050615,¤g¦a1«Øª«1¨®¦ì1,¤G¤Q¥|¼h,¤G¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050120,238.41,3,2,2,¦³,¦³,18810000,78898,©Y¹D¥­­±,18.77,0,,SPOOMLLLPHLFFAE77CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³N«n¤T¸ô301~330¸¹,20.11,¦í,,,1050615,¤g¦a1«Øª«1¨®¦ì2,¤­¼h,¤G¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050120,259.36,3,2,2,¦³,¦³,21000000,80969,©Y¹D¥­­±,37.54,0,,RPPOMLLLPHLFFAE77CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³N«n¤T¸ô301~330¸¹,16.17,¦í,,,1050615,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤G¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050120,197.84,3,2,2,¦³,¦³,13300000,67226,©Y¹D¥­­±,18.77,0,,RPQOMLLLPHLFFAE87CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³N«n¤T¸ô301~330¸¹,20.03,¦í,,,1050615,¤g¦a1«Øª«1¨®¦ì1,¤Q¤­¼h,¤G¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050120,240.47,3,2,2,¦³,¦³,17680000,73523,©Y¹D¥­­±,18.77,0,,RPROMLLLPHLFFAE97CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³N«n¤T¸ô301~330¸¹,19.85,¦í,,,1050620,¤g¦a1«Øª«1¨®¦ì1,¤G¤Q¤G¼h,¤G¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050120,238.41,3,2,2,¦³,¦³,18250000,76549,©Y¹D¥­­±,18.77,0,,RPSOMLLLPHLFFAE08CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³N«n¤T¸ô301~330¸¹,17.1,¦í,,,1050620,¤g¦a1«Øª«1¨®¦ì2,¤G¤Q¥|¼h,¤G¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050120,226.57,3,2,2,¦³,¦³,18100000,79887,©Y¹D¥­­±,37.54,0,,RPTOMLLLPHLFFAE18CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³N«n¤T¸ô301~330¸¹,21.26,¦í,,,1050620,¤g¦a1«Øª«1¨®¦ì2,¤Q¥|¼h,¤G¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050120,272.58,3,2,2,¦³,¦³,19700000,72272,©Y¹D¥­­±,37.54,0,,RPUOMLLLPHLFFAE28CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï¥Á¨Éµó1~30¸¹,28.4,¦í,,,1050522,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¥[±j¿j³y,0610801,81.91,3,2,2,¦³,µL,3500000,42730,,0.0,0,,RPVOMLQJPHLFFBE78CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«­d¶®°Ï¥úµØ¤@¸ô301~330¸¹,5.83,°Ó,,,1050611,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h¡A¤Q¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860709,66.77,2,1,2,¦³,¦³,4200000,62903,©Y¹D¾÷±ñ,0.0,0,,RPVNMLRJPHLFFBE78CA
ÆQÑL°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ÆQÑL°Ï©²¥_¸ô1~30¸¹,4.12,°Ó,,,1050513,¤g¦a3«Øª«1¨®¦ì0,¤Q¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0681218,45.29,1,1,1,¦³,µL,1200000,26496,,0.0,0,,RPQPMLRKQHLFFAE58CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«­d¶®°Ï©M¥­¤@¸ô151~180¸¹,21.6,°Ó,,,1050607,¤g¦a1«Øª«1¨®¦ì2,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031107,341.04,3,2,3,¦³,¦³,38600000,117720,©Y¹D¥­­±,48.82,4200000,,RPQNMLMKPHLFFBE87CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï´_¿³¤@¸ô61~90¸¹,5.46,°Ó,,,1050610,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830407,69.53,2,1,1,¦³,¦³,3000000,43147,,0.0,0,,RPOOMLNKPHLFFBE87CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°ÏªZ©÷¸ô70«Ñ41§Ë31~60¸¹,52.0,¦í,,,1050620,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0780224,63.98,4,1,3,¦³,µL,3500000,54705,,0.0,0,,RPWNMLPKPHLFFBE78CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¤¤¥¿¤@¸ô181~210¸¹,5.38,°Ó,,,1050518,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0881223,61.44,2,1,1,¦³,¦³,2600000,42318,,0.0,0,,RPPPMLSKPHLFFBE58CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï³Í±Û¤G¸ô83«Ñ1~30¸¹,26.96,¦í,,,1050615,¤g¦a2«Øª«1¨®¦ì0,¤G¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0610110,52.01,2,1,1,¦³,µL,2100000,40377,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLTKPHLFFBE58CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¥úµØ¤@¸ô301~330¸¹,3.48,°Ó,,,1050605,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,¤Q¥|¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860709,39.910000000000004,1,1,1,¦³,¦³,2200000,55124,,0.0,0,,RPSNMLKLPHLFFBE97CA
­d¶®°Ï,¨®¦ì,°ª¶¯¥«­d¶®°Ï¤¤¥¿¤@¸ô181~210¸¹,0.06,°Ó,,,1050518,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,8.05,0,0,0,¦³,¦³,500000,,¤É­°¾÷±ñ,8.05,500000,,RPVOMLTKPHLFFBE56CA
«eÂí°Ï,¤g¦a,·R¸s¬q1531~1560¦a¸¹,112.22,¨ä¥L,,,1050620,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2609000,23249,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPQOMLRJPHLFFCE48CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤p´ä°Ï¤s©ú¸ô181~210¸¹,21.43,¦í,,,1050620,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041106,144.7,3,2,2,¦³,µL,8500000,58742,©Y¹D¥­­±,16.16,0,,RPSOMLRJPHLFFCE68CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°Ï¤s©ú¸ô151~180¸¹,10.18,¦í,,,1050627,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A§¨¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041106,70.58,0,0,0,µL,µL,6940000,98328,,0.0,0,,RPTOMLRJPHLFFCE78CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°Ï¤s©ú¸ô151~180¸¹,10.18,¦í,,,1050627,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A§¨¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041106,70.58,0,0,0,µL,µL,6940000,98328,,0.0,0,,RPUOMLRJPHLFFCE88CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°Ï§µ¥ýµó1~30¸¹,21.48,¦í,,,1050614,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0710309,60.5,3,1,1,¦³,µL,2120000,35041,,0.0,0,,RPQNMLQJPHLFFCE28CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥««eÂí°Ï·ç¤hµó1~30¸¹,31.73,¦í,,,1050315,¤g¦a1«Øª«1¨®¦ì2,¤Q¤@¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040902,202.70999999999998,3,2,2,¦³,µL,11600000,57225,©Y¹D¥­­±,46.24,0,,RPSNMLQJPHLFFCE48CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï¥ÁÅv¤@¸ô247«Ñ1~30¸¹,8.27,°Ó,,,1050629,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0800622,38.089999999999996,1,1,1,¦³,¦³,1280000,33605,,0.0,0,,RPPOMLQLPHLFFBE38CA
«eÂí°Ï,¤g¦a,·R¸s¬q2281~2310¦a¸¹,17.0,¦í,,,1050616,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2608310,153430,,0.0,0,,RPWOMLRJPHLFFCE09CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥««eÂí°Ï¥úµØ¤T¸ô241~270¸¹,16.59,°Ó,,,1050609,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0950302,177.37,4,2,2,¦³,¦³,9200000,51869,©Y¹D¾÷±ñ,0.0,0,,RPQNMLTJPHLFFCE58CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°ÏÂ×¥Ðµó61~90¸¹,77.0,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0691210,175.84,5,1,4,¦³,µL,6200000,35259,,0.0,0,,RPPNMLOKPHLFFCE08CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥««eÂí°Ï´_¿³¤T¸ô361~390¸¹,23.83,°Ó,,,1050613,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041014,197.11,4,2,2,¦³,¦³,13200000,66968,©Y¹D¥­­±,0.0,0,,RPQNMLLMPHLFFCE08CA
